@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
139,139,53,338,296,894,209,7
0,0,0,339,297,893,172,1
1,1,0,339,298,894,124,1
139,140,53,340,299,894,0,30
140,140,53,341,299,891,0,1
141,141,53,342,300,892,76,1
0,0,0,344,301,883,265,7
142,142,53,344,302,880,21,30
0,0,0,345,302,879,133,7
40,35,44,346,302,873,283,30
1,0,1,347,302,873,675,1
4,2,0,348,302,877,580,30
143,142,53,349,302,871,98,180
144,142,53,350,302,865,110,90
1,0,0,350,295,852,112,1
2,1,1,350,297,852,387,30
5,2,0,353,297,852,302,7
3,0,0,357,298,840,115,1
0,0,0,355,298,840,98,1
2,2,2,354,292,835,80,7
9,6,3,355,292,836,75,1
10,6,3,356,293,836,161,1
11,6,3,357,293,835,518,90
138,131,53,358,293,838,256,90
0,0,0,360,298,844,88,7
0,0,0,361,298,844,536,14
0,0,0,362,300,848,391,7
0,0,0,363,300,846,302,1
138,129,53,362,297,840,80,7
1,1,0,363,298,844,533,14
0,0,0,364,298,844,191,30
1,1,0,365,298,844,218,90
39,32,45,366,298,844,2576,1
3,2,2,367,299,845,63,180
4,1,0,368,300,845,83,1
5,2,0,369,301,845,94,7
0,0,0,370,301,845,195,1
0,0,0,371,301,845,545,90
0,0,0,372,301,845,252,14
0,0,0,373,301,845,126,30
0,0,0,374,301,845,445,7
1,1,4,375,302,844,591,30
6,4,0,375,302,842,132,7
6,2,0,376,301,841,88,1
4,2,2,377,301,841,28,90
0,0,0,377,300,842,340,7
1,0,0,378,300,842,219,7
87,63,1,107,78,738,27,90
37,34,45,376,304,839,318,1
38,34,45,377,304,839,193,7
5,2,2,377,304,838,235,1
39,33,45,371,304,847,61,7
0,0,0,372,304,848,373,1
0,0,0,372,305,854,112,180
0,0,0,373,305,855,67,1
7,4,0,374,305,864,97,30
2,1,25,375,306,867,235,90
53,30,1,65,41,650,117,7
126,125,53,374,307,874,175,1
3,1,31,375,306,871,110,1
4,1,31,376,306,871,469,30
5,1,31,377,306,871,315,30
0,0,0,377,307,872,287,1
1,1,0,377,307,874,864,14
0,0,0,378,307,873,506,1
6,4,3,375,307,873,208,1
0,0,0,376,307,875,398,1
2,1,0,377,307,875,384,1
1,0,0,378,307,874,437,1
2,1,0,375,306,872,108,30
7,5,0,376,307,872,337,1
8,6,0,377,308,872,290,1
9,6,0,378,308,872,221,7
0,0,0,379,308,872,329,1
38,33,42,380,309,872,222,30
0,0,0,373,303,853,222,14
111,108,53,371,301,845,286,7
0,0,0,372,301,845,1107,7
0,0,0,373,302,846,1408,30
0,0,0,374,303,844,201,1
0,0,0,374,304,841,186,1
1,0,0,375,304,838,255,7
8,4,0,373,299,828,64,1
0,0,0,371,305,850,34,1
1,1,0,372,305,850,386,1
0,0,0,373,305,850,180,1
7,2,52,374,306,851,181,1
3,2,1,375,308,851,332,1
36,31,42,376,311,857,461,1
8,3,58,377,311,858,916,1
2,1,0,370,316,882,441,90
0,0,0,371,316,882,230,7
13,8,3,376,315,869,476,1
0,0,0,356,298,840,609,30
1,1,0,372,316,888,394,14
88,96,57,367,313,888,680,1
12,8,3,367,313,887,276,90
38,32,41,364,309,880,0,1
39,32,41,365,309,880,80,7
40,32,41,365,309,880,70,1
41,32,41,366,309,880,404,7
0,0,0,367,309,880,201,90
0,0,0,368,309,878,316,30
7,5,3,378,314,875,299,30
10,10,0,378,313,874,202,1
0,0,0,369,309,879,556,14
0,0,0,370,310,879,484,7
83,91,55,372,310,878,272,180
90,63,1,110,78,742,144,180
42,32,41,373,312,877,213,30
44,32,41,375,312,877,639,90
0,0,0,376,314,877,328,1
9,4,103,377,315,874,0,7
0,0,0,376,315,872,764,7
1,0,0,375,313,868,251,1
5,4,0,376,313,868,348,14
2,2,0,377,313,868,412,30
2,0,0,378,313,868,27,7
10,4,107,377,311,858,277,90
1,1,0,378,311,858,868,14
37,33,41,371,316,884,0,7
3,2,0,376,309,856,167,14
0,0,0,376,308,853,677,1
6,4,0,377,308,853,640,7
1,0,0,378,308,853,108,30
2,0,0,379,308,853,249,90
13,6,117,379,312,844,0,30
0,0,0,377,300,841,740,1
2,1,0,377,303,840,578,90
3,2,0,378,303,840,425,1
4,2,0,379,303,840,435,1
43,36,35,380,305,841,151,30
44,36,35,381,305,841,279,180
119,86,3,141,105,816,138,180
11,4,116,380,312,847,45,1
12,5,116,379,310,842,664,7
45,37,33,379,313,843,165,1
46,38,33,380,315,842,555,7
0,0,0,380,316,841,640,1
0,0,0,381,314,839,330,7
46,38,33,380,312,835,75,30
1,0,0,381,311,827,148,1
14,6,123,382,311,827,164,1
47,38,31,383,311,826,116,14
1,0,0,384,311,828,340,7
15,6,126,384,311,826,62,1
5,4,0,385,311,824,372,7
47,38,28,386,311,823,89,1
1,1,0,387,311,820,260,1
2,1,0,388,311,819,275,7
66,70,50,389,310,816,366,1
0,0,0,387,308,808,7,30
0,0,0,388,308,808,350,30
1,1,0,389,308,808,202,1
2,0,0,390,308,808,392,7
3,0,0,391,308,808,401,7
0,0,4,392,308,808,345,14
3,3,0,393,308,808,70,1
45,34,23,388,305,803,0,1
1,1,0,389,307,811,277,30
4,3,0,390,308,819,246,1
0,0,0,391,309,819,368,1
1,0,0,392,309,821,192,30
6,4,0,393,314,822,862,90
6,3,2,394,314,828,123,1
0,0,0,395,318,834,113,7
1,0,0,396,318,834,373,30
0,0,0,391,313,824,235,7
0,0,0,392,313,824,105,1
6,5,0,389,317,791,143,30
1,0,0,390,317,787,463,1
3,2,0,391,318,785,230,1
15,7,153,389,319,799,384,7
44,37,18,390,319,800,0,1
0,0,0,385,316,800,185,14
0,0,0,384,325,804,289,1
0,0,0,383,327,809,609,14
7,4,2,384,330,809,67,7
0,0,0,384,325,805,79,1
54,62,32,385,325,807,83,90
4,4,0,379,323,804,181,1
0,0,0,379,324,812,531,30
9,7,0,380,324,818,281,90
3,1,0,381,324,819,436,14
8,5,2,382,324,819,0,1
53,60,32,383,324,813,18,1
54,60,32,384,324,812,96,30
3,2,0,385,324,807,335,30
0,0,0,386,324,807,428,30
40,18,1,49,24,541,12,365
2,2,0,387,324,807,426,90
0,0,0,388,324,801,164,7
0,0,0,390,323,800,552,7
10,7,0,391,323,797,269,1
5,5,0,392,323,796,433,30
6,5,0,392,323,796,269,1
0,0,0,392,324,793,621,1
0,0,0,392,325,791,32,7
0,0,0,393,325,789,298,90
0,0,0,394,325,788,63,7
14,9,3,393,325,788,272,1
0,0,0,394,325,788,175,1
5,5,0,395,325,788,178,1
1,1,0,393,333,784,367,14
4,1,0,393,332,780,294,14
0,0,0,393,330,779,210,1
5,1,0,394,329,781,272,14
0,0,0,395,329,778,147,30
0,0,0,396,329,778,279,14
0,0,0,397,329,777,629,1
68,43,1,83,55,674,41,180
1,1,0,398,330,765,490,7
52,59,27,399,329,764,195,7
0,0,0,398,330,764,589,180
43,36,13,399,330,764,98,1
0,0,0,400,339,778,47,1
1,1,0,401,340,778,229,1
1,3,0,402,340,777,239,30
15,10,3,402,340,777,617,14
16,12,185,403,341,774,301,14
