@relation wet-boew
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
23,16,124,279,233,1068,80,90
2,3,0,269,247,947,173,1
13,11,18,271,228,987,448,1
1,0,0,271,227,1002,492,1
0,0,0,271,230,1002,478,1
7,5,0,272,232,1002,252,1
0,0,0,270,232,1002,430,1
10,11,228,275,227,1001,221,1
8,7,23,273,225,999,74,1
1,0,0,272,225,999,363,1
25,16,125,270,225,999,292,1
24,16,124,270,228,1024,158,7
5,4,0,274,231,1044,618,7
5,5,0,280,233,1071,467,7
5,6,115,277,233,1079,494,7
11,11,250,276,233,1082,444,7
0,0,0,278,232,1079,201,1
7,3,0,279,227,1886,295,1000
11,9,0,278,226,1895,380,90
3,1,0,278,229,1790,503,365
14,9,16,281,232,1693,216,1000
0,0,0,280,232,1698,1019,180
5,5,65,282,232,1716,446,90
13,10,21,285,234,1460,415,90
5,6,63,284,234,1400,118,90
0,0,0,283,234,1400,806,180
4,4,0,277,239,893,196,90
3,2,0,274,239,888,208,90
2,3,0,273,239,888,271,90
0,0,0,273,239,890,894,90
31,22,135,267,240,886,284,365
3,4,0,265,240,884,626,90
29,21,133,263,239,882,780,7
0,0,0,277,226,1894,402,1
13,8,17,283,232,1709,154,1
0,0,0,283,235,1615,629,7
4,4,0,286,237,1523,342,1
12,10,0,284,234,1400,300,1
33,23,141,287,244,1189,156,1
4,2,0,286,243,1188,81,1
12,11,198,284,242,1187,187,1
0,0,0,282,241,1137,435,1
11,9,20,281,241,1138,244,1
0,0,0,279,243,1082,539,7
11,10,195,279,241,954,72,1
11,10,0,278,240,952,622,1
32,22,137,276,239,888,248,1
1,1,0,275,239,887,166,1
10,8,18,272,241,886,62,1
1,1,0,271,241,885,167,1
6,5,0,270,240,885,244,7
1,1,0,269,240,886,125,1
0,0,0,268,240,886,451,1
30,21,133,264,239,884,347,1
10,9,0,262,238,882,473,1
4,1,0,275,221,1893,138,90
2,0,0,276,220,1861,891,7
1,1,0,277,220,1861,210,1000
2,2,0,278,220,1862,543,1
4,3,0,279,220,1862,144,90
0,0,0,277,218,1858,137,7
1,1,0,265,208,1840,1281,90
28,16,230,240,184,1880,342,365
10,9,238,241,194,1882,1061,90
27,17,228,246,195,1893,168,7
0,0,0,241,176,1856,200,1
0,0,0,242,176,1856,752,90
11,7,0,241,183,1884,337,1
4,3,0,278,216,1856,137,14
0,0,0,244,177,1856,342,90
0,0,0,248,177,1859,872,1
6,1,0,266,207,1847,290,90
1,2,0,242,183,1884,423,90
4,3,0,248,174,1854,1309,365
5,4,0,249,174,1855,408,1000
7,1,0,248,173,1856,102,365
30,18,248,249,173,1855,200,90
2,3,0,254,161,1910,437,1
0,0,0,251,161,1910,227,1
2,0,0,256,161,1911,133,1000
0,0,0,259,204,1842,573,365
1,0,0,252,161,1910,231,30
7,8,198,257,161,1926,279,365
0,0,0,258,161,1928,464,90
4,1,0,255,160,1913,258,30
4,5,0,252,164,1902,110,30
5,1,0,276,216,1856,470,365
6,0,0,256,158,1930,45,1
13,8,0,257,158,1930,690,90
15,6,9,259,158,1930,196,1
0,0,0,260,158,1930,60,90
0,0,0,253,161,1910,1114,90
0,0,0,254,160,1912,1254,1
0,0,0,257,161,1949,882,90
0,0,0,253,159,1952,614,1
