@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,90}

@data
7,2,0,245,194,1010,282,0
3,1,2,246,194,1010,16,0
8,2,0,247,199,1016,246,0
2,1,0,248,199,1016,476,0
152,126,36,249,200,1018,305,0
0,0,0,250,200,1018,56,0
153,126,36,251,201,1019,61,0
4,2,2,252,201,1019,141,0
0,0,0,253,202,1022,554,0
1,0,0,254,202,1022,775,0
0,0,0,255,202,1022,29,0
27,26,41,256,203,1021,81,0
9,2,0,257,203,1023,534,90
154,127,38,258,203,1023,10,0
155,127,38,259,203,1013,55,0
0,0,0,260,204,1013,194,0
154,128,38,258,205,1005,154,90
155,128,38,259,205,1005,225,0
5,2,2,260,205,1005,166,90
1,1,0,261,205,1005,86,0
0,0,0,262,205,1005,339,0
154,128,38,261,205,1003,23,0
1,1,0,262,205,1003,174,0
1,1,0,261,203,996,152,0
4,2,0,260,201,989,746,0
3,2,0,259,203,989,684,0
0,0,0,260,203,989,133,0
28,26,41,261,204,990,0,0
146,126,39,260,209,1000,58,0
0,0,0,261,210,1004,931,0
29,27,42,262,212,1004,67,0
147,126,40,263,212,1005,68,0
88,63,1,108,78,738,101,0
0,0,0,264,215,1013,173,0
0,0,0,265,217,1010,185,0
0,0,0,266,219,1009,841,0
148,130,41,267,221,1011,37,0
7,6,2,268,222,1015,1085,0
149,130,41,269,222,1017,241,0
30,28,42,270,222,1018,1,0
150,130,41,271,222,1019,201,0
0,0,0,272,224,1027,58,0
0,0,0,273,224,1027,161,0
52,30,1,64,41,630,145,90
151,131,43,274,224,1031,124,0
1,0,0,275,224,1028,266,0
6,3,3,276,225,1028,246,0
108,73,1,130,91,769,109,0
2,1,0,277,232,1027,217,0
0,0,0,278,232,1025,455,90
31,28,42,279,234,1010,85,90
0,0,0,280,234,1010,0,0
1,0,0,281,234,1007,219,0
2,2,0,283,234,978,148,0
32,28,42,284,234,948,82,0
1,1,0,286,234,939,122,0
4,4,0,287,234,916,297,0
0,0,1,288,234,915,147,0
5,4,0,289,234,916,145,0
0,0,0,290,234,906,185,0
0,0,0,291,234,906,670,0
6,4,1,292,235,905,110,0
34,28,42,293,235,904,795,0
149,130,43,293,228,877,0,0
0,0,0,294,228,882,181,0
150,130,45,295,228,886,77,0
151,130,45,296,228,886,134,0
1,1,0,297,229,893,716,0
0,0,0,298,229,889,137,0
1,0,0,296,228,886,16,0
2,1,0,297,229,886,344,90
0,0,0,298,229,887,224,0
149,130,45,299,229,888,291,0
0,0,1,299,229,882,120,0
3,1,0,298,228,879,277,0
7,4,1,299,228,873,1122,0
147,130,47,300,229,882,941,0
1,0,1,301,232,888,1003,0
148,130,49,302,234,890,111,90
2,0,1,303,234,890,275,0
35,28,44,304,234,890,0,0
3,2,0,305,243,894,65,0
4,2,0,306,244,896,258,0
3,1,3,307,245,893,97,0
8,5,1,308,245,893,492,0
36,29,44,309,245,880,561,0
