@relation steam-for-linux
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,7}

@data
4,1,0,722,155,23,955,7
0,0,0,550,85,15,256,7
2,0,0,659,129,20,207,7
0,0,0,702,139,23,238,0
0,0,0,728,156,23,429,0
1,0,0,729,156,23,1621,7
0,0,0,730,156,23,181,0
0,0,0,731,156,23,163,7
1,0,0,732,157,23,109,7
0,0,0,733,158,23,858,0
0,0,0,735,158,23,431,7
1,1,0,736,158,23,210,7
1,0,0,739,158,23,2009,0
0,0,0,740,158,23,1651,0
0,0,0,741,159,23,185,7
0,0,0,130,1,8,366,7
0,0,0,160,1,10,670,7
0,0,0,743,159,23,2038,0
1,0,0,746,160,23,290,0
0,0,0,747,162,23,146,7
0,0,0,716,151,23,1033,0
1,0,0,297,30,14,338,7
1,0,0,498,80,14,228,7
0,0,0,748,166,23,82,7
1,0,0,751,166,23,434,7
0,0,0,718,153,23,407,0
4,0,0,753,166,23,2171,7
0,0,0,368,34,14,297,7
3,0,0,500,81,14,149,7
4,0,0,501,81,14,149,7
0,0,0,340,31,14,584,7
0,0,0,34,0,5,377,0
1,0,0,218,24,10,237,0
0,0,0,373,34,14,72,0
0,0,0,503,82,14,310,0
0,0,0,512,84,15,1211,7
0,0,0,756,170,23,226,0
0,0,0,509,84,15,1896,7
3,1,0,647,129,20,424,7
2,0,0,636,128,20,1855,7
0,0,0,133,1,8,332,7
0,0,0,24,0,5,127,7
4,1,0,761,177,23,1411,7
0,0,0,135,1,8,392,7
0,0,0,290,30,14,1220,7
1,0,0,641,128,20,265,7
0,0,0,695,133,23,168,7
0,0,0,646,128,20,1024,7
0,0,0,309,30,14,1431,7
0,0,0,198,18,10,1419,7
0,0,0,244,28,14,281,7
0,0,0,283,30,14,1663,7
3,1,0,773,179,23,90,7
4,1,0,774,179,23,91,7
7,0,0,768,179,23,3636,7
1,0,0,779,179,23,1191,7
0,0,0,464,63,14,215,7
4,0,2,770,179,23,286,7
0,0,0,344,32,14,6470,7
0,0,0,90,1,7,520,7
0,0,0,632,128,20,271,7
7,0,2,784,183,23,1090,7
0,0,0,518,84,15,1660,7
0,0,0,785,184,23,21,7
0,0,0,794,184,23,1090,0
1,0,0,818,185,23,519,7
0,0,0,825,185,23,446,0
1,0,0,827,186,23,209,7
2,1,0,801,185,23,2491,7
8,0,0,802,185,23,210,0
0,0,0,812,185,23,588,0
23,5,0,796,184,23,3332,0
0,0,0,813,185,23,377,0
0,0,0,823,185,23,807,0
0,0,0,661,129,20,401,7
2,0,0,833,190,23,998,0
1,0,0,834,190,23,321,0
0,0,0,836,190,23,271,0
6,0,0,793,184,23,1954,7
1,0,0,837,190,23,7098,0
0,0,0,838,190,23,1453,0
0,0,0,839,190,23,1202,0
0,0,0,363,34,14,339,7
0,0,0,840,190,23,1763,0
0,0,0,841,190,23,1325,0
0,0,0,845,192,24,243,0
1,1,0,846,192,24,616,7
2,1,0,847,192,24,80,7
25,6,1,848,193,24,224,7
0,0,0,849,193,24,206,0
0,0,0,850,193,24,367,0
9,1,0,851,194,24,411,7
10,1,0,852,194,24,511,7
3,0,0,855,194,24,128,0
0,0,0,857,194,24,134,7
0,0,0,858,194,24,297,0
0,0,0,860,194,24,211,0
1,0,0,861,194,24,530,0
8,0,2,862,194,24,607,0
0,0,0,864,196,24,174,0
0,0,0,866,197,24,444,0
1,0,0,867,197,24,1159,0
0,0,0,868,197,24,809,0
0,0,0,869,197,24,1632,7
0,0,0,870,197,24,235,0
3,1,0,872,199,24,442,0
26,6,1,876,200,24,1152,7
0,0,0,874,200,24,260,0
4,1,0,877,202,24,480,0
4,1,0,878,202,25,308,0
0,0,0,880,203,25,311,0
0,0,0,884,203,26,805,7
0,0,0,885,203,26,2049,0
0,0,0,888,206,27,419,0
0,0,0,268,30,14,1342,7
9,1,2,890,206,27,786,0
0,0,0,891,206,27,448,0
1,0,0,892,206,27,238,0
2,0,0,893,206,27,77,0
0,0,0,894,206,27,135,0
3,0,0,897,209,27,2308,7
1,0,0,898,210,27,4852,0
0,0,0,899,210,27,1356,0
0,0,0,900,210,27,1496,7
1,0,0,901,210,27,207,0
0,0,0,903,210,27,100,0
2,1,0,905,210,27,248,0
5,2,0,906,210,27,1051,0
0,0,0,907,210,27,703,0
0,0,0,908,210,27,990,0
0,0,0,909,213,27,317,0
0,0,0,910,214,27,1039,0
1,0,0,911,214,27,162,7
2,1,0,913,215,27,101,0
1,0,0,914,215,27,572,7
1,0,0,916,215,27,1127,0
1,1,0,918,216,27,9751,0
0,0,0,912,214,27,227,0
0,0,0,923,219,27,321,0
2,0,0,809,185,23,796,0
0,0,0,926,223,27,474,0
1,0,0,927,223,27,961,0
4,1,0,928,223,27,4866,0
5,2,0,929,227,27,7497,0
0,0,0,930,227,27,293,0
2,0,0,933,228,27,1015,0
0,0,0,934,228,27,132,0
0,0,0,935,228,27,137,0
27,6,1,936,229,27,1124,0
0,0,0,937,229,27,448,0
0,0,0,843,190,23,290,7
0,0,0,321,30,14,1638,7
5,0,0,938,231,27,210,7
0,0,0,942,232,27,288,7
28,6,1,943,232,27,95,7
1,0,0,944,232,27,419,0
1,1,0,945,232,27,422,7
1,1,0,947,235,27,455,0
7,1,0,948,235,27,455,0
0,0,0,949,235,27,234,0
2,0,0,953,235,27,129,0
0,0,0,955,237,27,1142,0
4,0,0,956,245,27,158,0
0,0,0,957,245,27,1509,7
0,0,0,959,246,27,778,0
0,0,0,960,246,27,532,0
0,0,0,55,0,5,1268,7
0,0,0,961,248,27,199,0
3,0,0,966,248,27,1165,7
5,2,0,967,248,27,311,0
2,0,0,969,248,27,242,0
0,0,0,970,249,27,193,7
2,0,0,972,249,27,249,7
3,0,0,973,249,27,187,0
4,0,0,974,249,27,289,7
9,1,0,975,249,27,2352,0
32,7,1,977,249,27,152,7
1,0,0,979,249,27,6124,0
0,0,0,980,249,27,1024,0
0,0,0,981,249,27,880,7
0,0,0,982,250,27,211,0
5,0,0,983,250,27,131,0
1,0,0,984,251,27,56,7
7,0,0,986,251,27,121,7
4,2,0,987,251,27,246,7
0,0,0,988,251,27,1120,7
0,0,0,989,252,28,285,0
1,0,0,990,252,28,1517,7
0,0,0,991,253,28,2333,0
1,0,0,992,254,28,1054,0
1,1,0,993,254,29,429,7
2,0,0,997,256,29,256,7
0,0,0,999,258,29,1208,7
12,1,0,1000,258,29,131,0
1,0,0,1001,259,29,353,7
1,1,0,1002,259,29,974,7
2,1,0,1003,259,29,1099,0
0,0,0,1004,261,29,513,0
1,1,0,1005,261,29,148,0
0,0,0,1012,267,29,290,0
0,0,0,1013,267,29,255,0
0,0,0,964,248,27,623,0
0,0,0,1015,270,29,208,0
4,1,0,1017,270,29,1341,0
0,0,0,1018,270,29,695,7
0,0,0,1019,270,29,1192,0
0,0,0,1022,270,29,252,7
6,3,0,1023,271,29,497,7
0,0,0,1024,271,29,720,7
1,0,0,1026,272,29,740,0
2,1,0,1027,273,29,396,7
7,3,0,1030,273,29,2810,7
0,0,0,1031,273,29,307,7
8,2,0,1032,273,29,189,0
0,0,0,1033,273,29,217,7
3,0,0,1034,273,29,281,0
8,3,0,1036,273,29,229,0
0,0,0,1037,273,29,397,0
5,0,0,1038,273,29,221,0
1,0,0,1039,273,29,92,0
6,0,0,1040,273,29,296,7
4,1,0,1041,273,29,936,0
0,0,0,1042,282,29,264,7
1,1,0,1043,283,29,1446,0
1,1,0,1044,285,29,1116,0
9,4,0,1045,285,29,258,7
3,1,0,1046,286,29,533,0
2,0,0,1049,288,29,1398,0
0,0,0,303,30,14,113,7
0,0,0,655,129,20,379,7
0,0,0,962,248,27,314,0
0,0,0,347,33,14,1247,7
2,0,0,810,185,23,310,7
0,0,0,1053,290,29,110,0
9,3,0,1066,291,29,161,0
10,4,0,1068,291,29,534,7
10,3,0,1069,291,29,439,7
4,2,0,1070,291,29,213,0
1,0,0,1074,291,29,1140,7
2,0,0,1076,291,29,234,7
1,0,0,1077,291,29,1689,0
0,0,0,1080,291,29,6217,0
0,0,0,535,85,15,298,7
6,4,0,1084,291,29,431,0
0,0,0,1082,291,29,433,7
0,0,0,1092,291,29,2896,7
2,0,0,1096,291,29,1677,7
10,3,0,1099,292,29,13756,7
2,1,0,1102,292,29,204,7
0,0,0,1106,292,29,187,7
1,1,0,1100,292,29,314,7
9,0,0,1113,293,29,1294,7
0,0,0,1114,293,29,87,0
0,0,0,629,127,20,3274,7
0,0,0,1123,293,29,2370,0
0,0,0,246,28,14,1201,7
1,0,0,1130,293,29,537,0
1,0,0,1131,293,29,174,7
2,0,0,1126,293,29,121,0
0,0,0,1133,293,29,213,0
0,0,0,105,1,7,1045,7
11,4,0,1144,293,29,202,0
3,1,0,1149,294,29,826,7
0,0,0,1154,294,29,1435,0
2,1,0,1152,294,29,1442,0
2,2,0,1162,295,29,1189,0
0,0,0,1163,295,29,919,7
7,2,0,1169,295,29,335,0
16,2,0,1172,296,29,1093,0
1,0,0,1173,296,29,186,0
0,0,0,1174,296,29,337,7
0,0,0,1175,296,29,179,0
0,0,0,1179,296,29,707,7
5,2,1,1176,296,29,405,0
0,0,0,1180,296,29,436,0
0,0,0,1183,296,29,675,7
3,0,0,1185,296,29,2419,7
0,0,0,791,184,23,671,7
0,0,0,1188,297,29,109,0
5,1,0,1189,297,29,1073,0
0,0,0,1192,300,29,132,0
0,0,0,1193,300,29,130,0
1,0,0,1194,304,29,130,0
0,0,0,1195,304,29,249,0
1,0,0,1196,304,29,500,0
0,0,0,1197,304,29,545,0
2,0,0,1198,306,29,85,0
1,0,0,1199,307,29,229,0
15,0,0,1200,312,30,296,0
0,0,0,1201,313,30,956,0
1,0,0,1202,313,30,161,0
2,0,0,1203,316,30,138,0
3,0,0,1204,316,30,1379,7
2,1,0,1205,318,30,207,0
3,0,0,1206,318,30,242,0
36,7,1,1207,318,30,294,0
0,0,0,1208,318,30,1349,0
0,0,0,1209,318,30,855,0
0,0,0,1212,321,30,1181,0
2,1,0,1186,296,29,226,7
0,0,0,1214,322,30,2610,0
0,0,0,1215,322,30,1230,0
0,0,0,1216,322,30,144,0
3,2,0,1217,322,30,1731,0
0,0,0,1218,322,30,75,0
1,0,0,1219,322,30,98,0
0,0,0,1220,325,30,355,0
2,0,0,1221,325,30,171,7
3,0,0,1222,325,30,112,0
3,1,0,1223,327,30,134,0
0,0,0,1224,328,30,305,0
1,0,0,1225,329,30,53,0
11,3,0,1226,330,30,610,0
0,0,0,1228,330,30,177,0
2,0,0,1229,330,30,3234,0
1,0,0,1231,333,30,884,0
1,0,0,1232,333,30,394,0
2,0,0,1233,333,30,353,0
1,0,0,294,30,14,1010,7
0,0,0,1237,337,30,92,0
4,1,0,1238,337,30,314,0
1,0,0,1241,339,30,1777,7
0,0,0,1242,339,30,230,0
0,0,0,1243,339,30,1141,0
1,1,0,1244,340,30,410,0
0,0,0,1245,340,30,1220,7
0,0,0,1247,340,30,1262,0
0,0,0,1248,340,30,151,0
4,2,0,1249,343,30,130,0
0,0,0,1250,344,30,1536,7
3,1,0,1181,296,29,1450,0
0,0,0,1251,349,30,1076,0
1,0,0,1252,349,30,192,0
2,1,0,1253,351,30,1852,0
4,2,0,1254,351,30,412,0
0,0,0,1255,353,30,378,0
0,0,0,1256,353,30,153,0
0,0,0,1257,357,30,352,0
0,0,0,1258,357,30,1822,0
7,4,0,1259,357,30,9571,0
17,3,0,1260,357,30,178,0
8,4,0,1261,357,30,9640,0
0,0,0,1262,360,30,334,0
1,1,0,1263,363,30,350,0
18,3,0,1264,364,30,291,0
0,0,0,1265,364,30,539,0
0,0,0,1266,364,30,186,0
2,1,0,1267,364,30,188,0
0,0,0,1268,365,30,317,0
0,0,0,1269,365,30,116,0
1,0,0,1270,365,30,56,7
0,0,0,653,129,20,370,7
2,0,0,1272,365,30,116,0
4,0,0,1274,365,30,93,0
1,1,0,1275,366,30,33,0
2,1,0,1276,366,30,229,0
0,0,0,1279,368,30,217,0
3,1,0,1280,368,30,431,0
0,0,0,1282,370,30,5135,0
0,0,0,1287,371,30,183,0
0,0,0,1288,371,30,537,0
0,0,0,1290,371,30,2533,0
0,0,0,1289,371,30,323,0
0,0,0,1291,371,30,9495,0
0,0,0,1292,371,30,208,0
1,0,0,1293,371,30,487,0
0,0,0,1294,378,30,374,0
0,0,0,1286,371,30,1915,0
0,0,0,1295,379,30,771,0
1,0,0,1297,379,30,105,0
2,0,0,1299,381,30,323,7
0,0,0,1300,381,30,1463,7
0,0,0,1301,381,30,1389,0
1,1,0,1285,371,30,3058,0
0,0,0,1302,382,30,326,0
11,3,0,1303,382,30,7311,7
1,0,0,1304,382,30,181,7
2,0,0,1305,382,30,304,0
2,0,0,1306,382,30,456,0
5,2,0,1307,382,30,1429,7
1,1,0,1308,383,30,1717,7
1,0,0,1309,383,30,720,0
3,1,0,1310,387,30,546,7
5,3,0,1311,389,30,332,0
3,1,0,1230,333,30,14171,7
0,0,0,1314,390,30,1583,0
0,0,0,1315,390,30,736,0
1,1,0,1316,390,30,381,0
0,0,0,1321,391,30,772,0
2,0,0,1322,391,30,165,0
4,1,0,1323,391,30,225,0
1,0,0,1167,295,29,492,0
0,0,0,1101,292,29,995,0
5,1,0,634,128,20,197,7
17,1,0,1326,398,30,297,0
18,1,0,1328,398,30,338,0
0,0,0,1330,398,30,284,0
0,0,0,1331,398,30,183,0
1,0,0,1332,401,30,1565,0
2,0,0,1333,401,30,255,0
20,1,0,1334,402,30,3,0
5,3,0,1336,402,30,143,0
3,1,0,1337,403,30,322,0
1,0,0,1338,404,30,110,0
0,0,0,1339,404,30,1819,0
1,0,0,1340,404,30,460,0
0,0,0,1283,370,30,4605,0
0,0,0,1341,405,30,238,0
12,5,0,1342,407,30,175,7
1,0,0,1343,407,30,445,7
13,5,0,1344,407,30,253,0
14,5,0,1345,407,30,196,0
1,1,0,1347,407,30,429,0
0,0,0,1348,407,30,1170,0
2,1,0,1349,407,30,243,0
0,0,0,1350,407,30,120,0
0,0,0,667,129,20,2835,7
15,5,0,1354,408,30,1354,0
5,3,0,1355,408,30,1700,0
0,0,0,1356,408,30,355,0
0,0,0,1357,409,30,7909,0
0,0,0,1358,409,30,2969,0
37,11,1,1359,409,30,434,0
0,0,0,1362,412,30,132,0
7,4,0,1363,412,30,3309,0
0,0,0,1364,413,30,278,0
2,1,0,1367,415,30,1846,0
22,1,0,1368,419,30,253,0
5,2,0,1369,419,30,911,0
1,1,0,1370,419,30,3036,0
2,0,0,1371,420,30,81,0
1,0,0,1372,421,30,290,0
3,0,0,1374,421,30,291,0
2,1,0,1375,422,30,157,0
6,3,0,1376,423,30,1746,0
23,1,0,1377,424,30,264,0
3,0,0,1378,424,30,790,0
24,1,0,1379,424,30,199,0
25,1,0,1380,425,30,533,0
5,2,0,1383,426,30,608,0
0,0,0,1384,427,30,1124,0
0,0,0,1385,427,30,1472,0
1,0,0,1386,428,30,28,0
