@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
2,0,0,277,148,2255,350,0
0,0,0,275,146,2253,505,14
2,1,0,276,146,2254,364,14
3,1,0,277,146,2254,328,14
4,1,0,278,146,2253,233,14
5,1,0,279,146,2250,216,14
0,0,5,280,147,2248,282,14
3,1,0,280,152,2236,377,14
2,1,2,283,150,2237,671,0
32,16,22,282,149,2230,208,14
0,0,0,282,149,2233,2,14
8,5,0,346,183,2520,127,14
28,11,5,195,90,2238,173,14
0,0,0,339,178,2528,645,14
8,5,5,348,183,2516,390,0
0,0,0,349,183,2516,219,0
6,4,0,299,158,2310,334,0
2,0,0,343,182,2517,284,0
0,0,1,349,187,2519,69,0
30,16,22,349,188,2529,216,0
0,0,0,241,124,2290,358,14
3,2,0,323,170,2559,259,0
7,6,0,344,182,2518,230,14
0,0,0,306,161,2357,30,14
1,0,0,292,154,2225,182,14
5,3,0,283,155,2198,851,14
0,0,0,347,189,2534,152,14
1,1,0,349,189,2543,254,0
1,1,0,350,190,2548,157,14
0,0,0,321,169,2525,1102,14
31,16,23,352,191,2553,92,0
10,6,0,353,192,2551,117,14
3,2,0,354,192,2554,470,14
1,0,0,355,192,2559,176,14
11,6,0,356,192,2564,101,14
15,8,741,313,168,2482,1232,0
16,10,731,356,193,2563,255,0
6,3,0,316,169,2484,378,14
0,0,0,357,193,2564,106,14
20,11,977,330,174,2546,702,14
2,0,0,304,160,2318,393,14
4,0,0,357,194,2567,9170,14
0,0,0,358,194,2566,123,0
1,1,0,319,169,2510,424,0
7,4,0,358,194,2564,68,0
0,0,1,235,127,2316,166,14
0,0,0,358,196,2570,290,14
2,2,2,358,196,2570,238,0
3,2,2,359,196,2570,179,0
10,7,0,359,196,2565,119,0
29,18,26,360,196,2566,22,0
29,18,26,360,197,2568,380,14
4,2,0,360,198,2565,14,14
5,0,0,360,198,2566,184,0
0,1,0,361,202,2574,134,0
0,0,0,362,203,2575,210,14
13,11,0,363,203,2577,323,14
3,3,7,364,203,2577,59,0
0,0,0,365,203,2581,305,0
0,0,0,366,204,2577,480,14
0,0,0,367,204,2581,136,0
11,8,0,368,204,2581,631,14
0,0,0,368,204,2588,50,14
0,0,0,369,204,2588,313,0
1,0,0,370,204,2588,174,0
8,5,0,371,204,2587,179,0
4,2,0,373,207,2581,179,0
0,0,0,373,207,2587,601,0
9,7,5,374,208,2586,130,0
2,0,0,375,209,2586,274,0
0,0,0,377,211,2587,110,0
28,19,26,377,213,2584,1291,0
12,6,0,378,214,2582,76,0
13,6,0,379,214,2582,124,14
23,12,237,285,154,2226,267,14
5,3,0,378,212,2575,453,0
12,8,0,379,212,2585,259,0
13,8,0,380,212,2586,111,0
28,20,26,381,218,2593,178,0
14,9,0,383,218,2584,220,0
0,0,0,384,218,2584,319,0
0,0,5,385,220,2584,327,0
0,0,33,387,221,2593,162,14
10,8,5,388,221,2593,530,14
1,1,0,389,221,2578,8417,0
1,0,0,320,169,2512,335,0
3,2,0,389,225,2573,335,14
6,4,0,389,225,2558,1104,14
29,23,26,391,225,2556,98,14
2,2,0,392,225,2548,154,14
0,0,0,391,226,2537,379,0
1,1,0,391,227,2523,113,14
0,0,0,390,227,2523,661,0
1,1,0,391,228,2523,186,14
4,3,2,392,228,2523,458,0
0,0,0,393,230,2530,196,0
1,0,0,394,230,2531,159,14
2,1,0,395,231,2530,19,14
0,0,0,396,231,2529,150,14
1,0,0,396,231,2529,55,0
5,5,2,397,231,2529,339,0
1,1,0,398,232,2533,1177,14
0,0,0,399,232,2533,144,0
8,7,0,400,232,2533,305,14
7,4,0,400,233,2524,1100,0
2,0,1,401,233,2521,217,14
0,0,0,402,233,2521,372,0
0,0,0,403,233,2527,288,0
0,0,0,404,233,2528,20069,0
0,0,0,404,233,2531,307,14
12,6,1,404,232,2531,104,14
0,0,0,404,232,2533,365,14
0,0,0,406,231,2534,258,14
1,0,0,406,232,2535,758,14
14,7,0,407,232,2536,361,14
5,0,0,408,233,2546,0,0
2,1,0,409,233,2547,274,0
14,12,700,410,233,2549,214,14
1,0,0,411,233,2549,337,14
22,13,281,414,235,2548,132,14
15,7,0,413,235,2549,247,14
0,0,0,417,236,2552,1213,14
15,9,958,419,236,2554,231,0
0,1,0,287,156,2214,744,0
15,13,703,420,236,2553,902,14
