@relation appium
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,1}

@data
5,4,0,268,264,644,348,1
0,0,0,269,264,644,390,1
0,0,0,270,264,644,2109,1
3,2,0,265,265,650,4784,0
3,3,0,266,265,650,245,1
0,0,0,267,265,650,2823,1
1,0,0,268,265,650,511,1
0,0,0,264,266,663,1510,1
0,0,0,265,265,665,2309,1
0,0,0,266,265,665,2036,0
0,0,0,267,266,665,236,0
0,0,0,268,266,664,1005,1
0,0,0,266,265,654,2661,1
0,0,0,267,265,654,306,1
0,0,0,268,266,653,3891,1
16,16,58,259,264,639,256,0
0,0,0,258,265,639,583,1
18,17,62,259,265,639,96,1
5,4,0,259,263,639,207,1
0,1,0,259,263,636,431,1
0,0,0,258,261,639,319,0
1,1,0,258,261,635,276,0
1,0,0,259,262,635,1232,1
41,50,117,260,261,634,686,1
11,12,331,261,263,634,23,0
1,1,6,261,261,635,878,0
0,0,0,262,261,635,220,1
0,0,0,263,261,634,191,0
0,0,0,262,261,635,171,1
40,48,113,257,258,615,85,0
11,13,323,258,259,617,212,1
1,0,0,259,257,600,0,0
2,1,0,260,258,600,1403,1
3,1,0,261,258,599,635,0
4,4,0,259,238,578,90,0
41,46,104,260,236,575,302,1
0,0,1,260,236,585,234,0
0,0,0,261,236,585,522,1
0,0,0,261,236,584,634,1
12,11,308,262,236,584,114,0
40,44,106,260,236,589,595,1
1,1,0,259,237,588,722,0
18,15,53,258,236,589,471,1
2,1,0,255,236,589,231,1
1,1,0,252,237,590,249,0
0,0,0,251,237,589,178,0
1,0,0,252,236,586,415,1
4,2,0,250,234,586,335,1
5,3,0,250,232,586,3246,0
12,13,308,252,258,584,61,1
3,3,0,253,258,585,646,1
34,41,95,253,258,578,250,1
1,1,0,254,258,575,194,0
0,0,0,255,258,575,193,0
4,3,0,256,258,579,751,1
0,0,0,257,258,579,157,1
13,13,303,258,258,581,147,0
2,2,3,259,258,581,255,0
35,41,94,260,259,581,151,0
2,2,1,261,259,581,123,1
3,2,1,262,259,581,53,1
4,2,1,263,259,581,48,1
36,42,96,264,261,585,110,1
0,0,0,265,260,585,432,1
2,2,0,266,260,585,1996,0
3,2,0,267,260,585,53274,0
4,2,0,268,260,585,49382,1
1,2,0,267,262,602,450,1
11,11,0,268,262,602,263,1
0,0,0,269,263,602,141,0
0,0,0,268,266,612,63,1
7,6,0,269,266,612,1127,1
1,0,0,270,266,610,578,1
5,4,0,271,266,610,74,1
2,1,4,267,263,611,283,0
0,0,0,259,262,596,244,1
0,0,0,260,262,596,7222,1
33,41,96,261,262,596,318,1
34,41,96,262,262,596,93,1
35,42,96,263,263,598,42,0
0,0,0,264,264,598,1771,0
1,1,0,265,265,598,1944,1
3,2,4,266,265,599,0,0
3,3,3,256,259,587,2,1
0,0,0,250,231,566,471,0
1,0,0,250,231,559,812,1
1,0,0,250,229,558,123,1
2,2,0,245,227,556,342,1
1,1,6,244,225,557,275,1
12,15,40,243,225,559,191,1
13,15,40,244,225,559,116,1
