@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
2,2,0,392,225,2548,154,180
0,0,0,391,226,2537,379,1
1,1,0,391,227,2523,113,180
0,0,0,390,227,2523,661,1
1,1,0,391,228,2523,186,90
4,3,2,392,228,2523,458,1
0,0,0,393,230,2530,196,1
1,0,0,394,230,2531,159,180
2,1,0,395,231,2530,19,180
0,0,0,396,231,2529,150,365
1,0,0,396,231,2529,55,1
5,5,2,397,231,2529,339,1
1,1,0,398,232,2533,1177,30
0,0,0,399,232,2533,144,1
8,7,0,400,232,2533,305,90
7,4,0,400,233,2524,1100,7
2,0,1,401,233,2521,217,90
0,0,0,402,233,2521,372,14
0,0,0,403,233,2527,288,1
0,0,0,404,233,2528,20069,1
0,0,0,404,233,2531,307,90
12,6,1,404,232,2531,104,90
0,0,0,404,232,2533,365,30
0,0,0,406,231,2534,258,180
1,0,0,406,232,2535,758,90
14,7,0,407,232,2536,361,90
5,0,0,408,233,2546,0,1
2,1,0,409,233,2547,274,1
14,12,700,410,233,2549,214,365
1,0,0,411,233,2549,337,180
22,13,281,414,235,2548,132,90
15,7,0,413,235,2549,247,365
0,0,0,417,236,2552,1213,365
15,9,958,419,236,2554,231,1
0,1,0,287,156,2214,744,1
15,13,703,420,236,2553,902,180
5,4,0,298,158,2309,245,90
4,4,7,421,237,2554,54,14
0,0,0,419,236,2506,157,1
6,5,0,296,158,2296,113,30
17,7,0,418,240,2510,80,7
1,1,5,419,240,2510,446,1
1,1,0,420,242,2503,108,90
2,1,0,421,242,2503,54,180
26,24,26,418,242,2479,315,14
2,1,0,418,241,2460,3294,1
15,13,665,418,241,2457,500,7
1,1,0,418,242,2453,133,14
0,0,0,418,242,2456,342,1
0,0,0,419,242,2448,276,1
0,0,0,419,244,2440,250,1
0,0,0,419,245,2439,156,1
16,13,663,420,245,2438,332,180
0,0,0,420,245,2440,336,1
1,1,0,420,247,2446,156,90
2,1,0,421,247,2446,391,180
3,1,0,422,247,2446,188,180
26,23,27,423,247,2447,203,365
17,14,676,421,247,2448,76,365
0,0,0,422,247,2447,140,90
18,8,0,422,247,2456,87,14
0,0,0,422,246,2461,250,1000
9,7,0,423,246,2461,749,14
0,0,0,424,246,2462,562,1
0,0,0,425,248,2468,253,365
0,1,0,426,248,2465,761,1
3,2,0,424,247,2468,766,1
18,14,682,424,248,2467,573,1
0,0,0,425,248,2466,239,90
5,3,0,427,250,2456,214,7
1,1,0,432,249,2426,579,1
23,21,27,431,250,2449,53866,7
0,0,0,432,246,2430,380,180
1,0,0,433,246,2430,201,1
0,0,0,434,246,2431,324,365
0,0,0,430,250,2449,592,7
2,1,0,435,245,2434,374,1
2,1,0,434,251,2434,58,365
19,14,276,435,252,2437,54,7
20,14,655,436,253,2445,424,90
24,22,27,436,255,2449,118,90
5,5,7,437,255,2451,239,7
0,0,0,437,255,2451,300,90
1,0,4,438,255,2453,441,365
3,0,0,201,97,2292,14435,1000
16,13,0,439,256,2450,2,1
1,0,0,440,257,2451,346,1
10,7,0,441,257,2451,193,1
2,2,0,442,258,2446,364,180
4,4,0,442,257,2448,937,1
19,9,0,443,257,2446,109,365
0,0,0,444,257,2445,232,365
0,0,0,432,246,2424,321,30
4,2,0,444,260,2434,127,180
0,0,0,445,260,2438,209,1
2,0,4,446,261,2451,1109,7
20,10,0,446,265,2450,189,30
0,0,0,447,265,2449,393,30
0,0,0,449,265,2449,300,14
22,21,27,429,250,2450,383,180
3,2,0,449,264,2446,314,1
17,14,0,447,264,2451,145,1
0,0,0,448,265,2453,216,1
2,0,0,449,268,2462,7167,30
0,0,0,450,268,2468,195,180
3,2,0,451,268,2472,82,1
8,2,0,452,268,2475,266,365
9,7,0,453,268,2473,402,365
0,0,0,490,284,2452,162,180
11,8,5,478,275,2474,310,7
0,0,0,477,275,2475,1044,90
3,1,0,479,275,2471,49,1
1,0,0,479,275,2471,17250,1
2,1,0,480,274,2473,516,1000
0,0,0,475,273,2477,336,1
3,3,0,471,271,2476,657,7
19,15,265,460,271,2486,160,7
2,2,0,456,271,2475,1203,180
12,8,5,480,276,2464,139,1
2,0,122,481,276,2465,481,1
1,0,0,482,276,2465,156,180
0,0,0,483,276,2464,96,1000
1,0,0,475,273,2477,379,7
4,3,0,464,271,2491,407,7
8,2,0,483,276,2464,56,7
0,0,0,484,276,2464,67,365
0,0,0,485,276,2462,51,1
6,5,0,463,271,2493,775,7
1,1,0,486,277,2465,299,90
3,0,0,462,271,2492,582,7
0,0,0,485,274,2454,164,90
10,7,0,486,274,2450,231,90
11,7,0,486,274,2448,367,1
1,0,0,485,276,2449,253,7
0,0,0,485,276,2448,400,180
0,0,0,486,277,2450,31,365
13,10,5,485,277,2453,1113,1
0,0,0,486,277,2454,159,1
1,0,0,487,279,2450,207,1
8,6,0,488,280,2450,892,1
4,2,2,489,281,2451,341,1
5,3,2,489,283,2451,637,180
2,1,0,491,284,2459,189,1
0,0,0,492,285,2457,8900,365
1,0,0,493,285,2457,14206,180
2,0,0,494,285,2457,31,365
0,0,0,494,285,2459,116,1
22,11,0,495,285,2459,276,30
1,0,0,496,285,2459,107,90
1,1,0,497,286,2459,91,1
3,2,0,498,288,2458,109,180
4,2,0,499,288,2458,92,1
0,0,0,497,287,2456,4,1
1,0,0,498,287,2456,3,1
2,0,0,499,287,2456,4,1
0,0,0,465,270,2490,200,90
2,1,0,500,289,2451,55,7
2,1,0,472,271,2476,22525,90
7,2,0,467,269,2483,75,7
1,1,0,470,271,2475,183,365
7,5,0,466,270,2497,505,7
18,16,0,466,269,2484,134,90
2,1,0,501,288,2445,190,7
0,0,0,469,271,2476,20264,7
9,7,0,502,288,2445,867,1
2,1,0,503,288,2446,475,1
7,5,1,504,290,2449,232,7
9,2,0,505,291,2446,800,1
1,0,0,505,293,2448,206,1
0,0,0,467,270,2486,332,7
0,0,0,506,293,2448,351,30
6,6,8,507,293,2448,316,7
10,3,0,507,293,2442,165,7
0,0,0,508,294,2450,69,1
11,3,0,509,297,2451,126,180
3,1,0,509,298,2446,262,180
23,11,0,510,298,2448,94,1
0,0,0,511,300,2458,327,1
1,1,5,512,300,2458,246,365
20,14,667,457,271,2474,857,30
2,1,0,513,300,2457,210,180
2,1,0,515,300,2457,150,180
2,0,0,514,300,2461,300,1
1,0,0,515,300,2461,400,365
19,17,15,516,302,2469,111,1
0,0,0,335,177,2528,173,90
30,16,22,312,165,2423,142,365
0,0,0,312,168,2482,238,90
10,9,0,516,318,2473,826,180
2,1,0,517,319,2473,0,90
0,0,0,518,321,2473,531,180
2,0,0,518,321,2472,106,180
1,1,0,519,321,2471,165,1
4,2,0,520,322,2470,168,365
